group	rep	protein	locus	name	log2intensity	fraction
Geo_1	Geo_1_1	AKU26217.1	IB49_06830	aminopeptidase A	18.64759184375242	5.94838882837454e-5
Geo_1	Geo_1_1	AKU26218.1	IB49_06835	ABC transporter substrate-binding protein	20.210606993569215	1.757574702917242e-4
Geo_1	Geo_1_1	AKU26222.1	IB49_06865	NADH dehydrogenase	23.16772662748904	0.0013648832486459993
Geo_1	Geo_1_1	AKU26223.1	IB49_06870	ferredoxin-NADP reductase	19.77232345475773	1.2971114747653862e-4
Geo_1	Geo_1_1	AKU26225.1	IB49_06880	hypothetical protein	19.280356728735086	9.22317735511603e-5
Geo_1	Geo_1_1	AKU26226.1	IB49_06885	diaminopimelate epimerase	21.61710714110349	4.659212585242032e-4
Geo_1	Geo_1_1	AKU26228.1	IB49_06900	disulfide oxidoreductase	21.449151653541023	4.147180011940539e-4
Geo_1	Geo_1_1	AKU26229.1	IB49_06905	nitrogen fixation protein NifU	26.027139712080245	0.009905231089727915
Geo_1	Geo_1_1	AKU26230.1	IB49_06910	serine kinase	22.266278612471268	7.306890710057837e-4
Geo_1	Geo_1_1	AKU26231.1	IB49_06915	threonine synthase	23.392816402041635	0.0015953437582921061
Geo_1	Geo_1_1	AKU26232.1	IB49_06925	2-ketogluconate reductase	21.39808144325083	4.002941299592884e-4
Geo_1	Geo_1_1	AKU26233.1	IB49_06930	spore coat protein	25.158853583806234	0.005426058137312161
Geo_1	Geo_1_1	AKU26234.1	IB49_06940	phosphatidylglycerophosphatase	20.128827995600652	1.6607178807102302e-4
Geo_1	Geo_1_1	AKU26235.1	IB49_06945	HAD family hydrolase	22.67798116365248	9.720026048883871e-4
Geo_1	Geo_1_1	AKU26236.1	IB49_06950	hypothetical protein	20.411676774097206	2.0204207877448486e-4
Geo_1	Geo_1_1	AKU26237.1	IB49_06955	hypothetical protein	19.08134837867152	8.034763113859387e-5
Geo_1	Geo_1_1	AKU26241.1	IB49_06975	lipoyl synthase	22.249666248531437	7.223235787982205e-4
Geo_1	Geo_1_1	AKU26243.1	IB49_06985	amino acid ABC transporter ATPase	20.65611230955197	2.3934494327315664e-4
Geo_1	Geo_1_1	AKU26244.1	IB49_06990	leucine/isoleucine/valine transporter ATP-binding subunit	20.693440899773783	2.4561861706153936e-4
Geo_1	Geo_1_1	AKU26247.1	IB49_07005	ethanolamine utilization protein EutJ	19.512142036592905	1.0830659191785296e-4
Geo_1	Geo_1_1	AKU26250.1	IB49_07030	membrane protein	18.85580461753241	6.871912795984483e-5
Geo_1	Geo_1_1	AKU26251.1	IB49_07040	hypothetical protein	23.239717752470057	0.0014347194690614458
Geo_1	Geo_1_1	AKU26254.1	IB49_07055	hypothetical protein	15.22483173544017	5.546843193256574e-6
Geo_1	Geo_1_1	AKU26255.1	IB49_07065	nitrogen fixation protein NifU	20.629017980838796	2.348919053632947e-4
Geo_1	Geo_1_1	AKU26256.1	IB49_07070	cysteine desulfurase	21.87448527712486	5.569177572898787e-4
Geo_1	Geo_1_1	AKU26257.1	IB49_07075	Fe-S cluster assembly protein SufD	23.553509157411497	0.0017833131702542542
Geo_1	Geo_1_1	AKU26258.1	IB49_07080	iron ABC transporter ATP-binding protein	22.941670415923614	0.0011669326822073207
Geo_1	Geo_1_1	AKU26259.1	IB49_07085	methionine ABC transporter substrate-binding protein	20.166232490705	1.7043380373622013e-4
Geo_1	Geo_1_1	AKU26261.1	IB49_07095	methionine ABC transporter ATP-binding protein	21.609213398872463	4.633789202069184e-4
Geo_1	Geo_1_1	AKU26264.1	IB49_07110	hypothetical protein	19.547345492481142	1.1098190783502538e-4
Geo_1	Geo_1_1	AKU26266.1	IB49_07125	hypothetical protein	21.180631788502833	3.442867847596676e-4
Geo_1	Geo_1_1	AKU26267.1	IB49_07130	acyl-CoA dehydrogenase	21.354115254463252	3.882791586545319e-4
Geo_1	Geo_1_1	AKU26268.1	IB49_07135	acetyl-CoA acetyltransferase	21.064464413778996	3.1765119141513197e-4
Geo_1	Geo_1_1	AKU26276.1	IB49_07205	flavin reductase	23.221577814508937	0.0014167927514112206
Geo_1	Geo_1_1	AKU26278.1	IB49_07215	C4-dicarboxylate ABC transporter	21.573236203943313	4.519663048777996e-4
Geo_1	Geo_1_1	AKU26280.1	IB49_07225	C4-dicarboxylate ABC transporter substrate-binding protein	24.04589455815921	0.0025087096017362338
Geo_1	Geo_1_1	AKU26281.1	IB49_07230	GntR family transcriptional regulator	21.4556609707288	4.165934011456586e-4
Geo_1	Geo_1_1	AKU26288.1	IB49_07265	transposase	14.043028227649888	2.445049095110794e-6
Geo_1	Geo_1_1	AKU26290.1	IB49_07275	single-stranded DNA-binding protein	22.01207590750159	6.12646522097938e-4
Geo_1	Geo_1_1	AKU26291.1	IB49_07280	ribonuclease R	20.828809157561025	2.6978089295951076e-4
Geo_1	Geo_1_1	AKU26292.1	IB49_07285	carboxylesterase	20.397715436570813	2.0009629481048907e-4
Geo_1	Geo_1_1	AKU26295.1	IB49_07310	hypothetical protein	13.397845982839645	1.563393764834765e-6
Geo_1	Geo_1_1	AKU26297.1	IB49_07320	hypothetical protein	20.93412300232803	2.902109628355199e-4
Geo_1	Geo_1_1	AKU26298.1	IB49_07325	carboxylesterase	21.59628523036286	4.5924507406732546e-4
Geo_1	Geo_1_1	AKU26301.1	IB49_07350	enolase	23.404149279434385	0.00160792509581597
Geo_1	Geo_1_1	AKU26302.1	IB49_07355	phosphoglyceromutase	21.5905306403407	4.5741689601053995e-4
Geo_1	Geo_1_1	AKU26303.1	IB49_07360	triosephosphate isomerase	21.55419378011769	4.4603990804441805e-4
Geo_1	Geo_1_1	AKU26304.1	IB49_07365	phosphoglycerate kinase	23.75994867490018	0.0020576528402964215
Geo_1	Geo_1_1	AKU26305.1	IB49_07370	glyceraldehyde-3-phosphate dehydrogenase	25.534932240347725	0.007041989919223547
Geo_1	Geo_1_1	AKU26306.1	IB49_07375	central glycolytic genes regulator	21.559088406696887	4.4755575608207307e-4
Geo_1	Geo_1_1	AKU26307.1	IB49_07380	glutaredoxin	18.330846204978425	4.7758360674747514e-5
Geo_1	Geo_1_1	AKU26308.1	IB49_07385	RNA polymerase sigma54 factor	18.27105466645329	4.5819501980053705e-5
Geo_1	Geo_1_1	AKU26309.1	IB49_07395	integrase	14.846885400647965	4.2684746370471815e-6
Geo_1	Geo_1_1	AKU26311.1	IB49_07410	hypothetical protein	20.883588347262798	2.8022144424150576e-4
Geo_1	Geo_1_1	AKU26312.1	IB49_07415	transposase	19.59629595160372	1.1481212172821847e-4
Geo_1	Geo_1_1	AKU26314.1	IB49_07425	transposase	16.31688302951774	1.1824589834102087e-5
Geo_1	Geo_1_1	AKU26316.1	IB49_07445	transposase	20.386500839445663	1.9854690279770922e-4
Geo_1	Geo_1_1	AKU26317.1	IB49_07455	Clp protease	21.636126016285566	4.721041067599074e-4
Geo_1	Geo_1_1	AKU26319.1	IB49_07465	sporulation regulator WhiA	18.441215532262703	5.1555367759735916e-5
Geo_1	Geo_1_1	AKU26320.1	IB49_07470	hypothetical protein	19.54992480637575	1.1118050366642766e-4
Geo_1	Geo_1_1	AKU26321.1	IB49_07475	glmZ(sRNA)-inactivating NTPase	18.7829927559505	6.533698430829504e-5
Geo_1	Geo_1_1	AKU26323.1	IB49_07485	thioredoxin reductase	21.520704087867085	4.3580510746008764e-4
Geo_1	Geo_1_1	AKU26324.1	IB49_07490	hypothetical protein	17.835491119409106	3.387916295555742e-5
Geo_1	Geo_1_1	AKU26325.1	IB49_07495	phosphoribosyl-ATP pyrophosphatase	21.901906718185188	5.676043849068715e-4
Geo_1	Geo_1_1	AKU26326.1	IB49_07500	imidazole glycerol phosphate synthase	22.13557002585126	6.673987767868441e-4
Geo_1	Geo_1_1	AKU26327.1	IB49_07505	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	23.33944222015251	0.0015374006054764205
Geo_1	Geo_1_1	AKU26328.1	IB49_07510	imidazole glycerol phosphate synthase	23.160716093169693	0.0013582669161640198
Geo_1	Geo_1_1	AKU26329.1	IB49_07520	imidazoleglycerol-phosphate dehydratase	21.858580285947177	5.508117373419703e-4
Geo_1	Geo_1_1	AKU26330.1	IB49_07525	histidinol dehydrogenase	22.262118942245646	7.285853360082045e-4
Geo_1	Geo_1_1	AKU26331.1	IB49_07530	hypothetical protein	22.139844059100067	6.693789000618526e-4
Geo_1	Geo_1_1	AKU26332.1	IB49_07535	ATP phosphoribosyltransferase	21.20782124018156	3.508368422345494e-4
Geo_1	Geo_1_1	AKU26333.1	IB49_07550	hypothetical protein	20.06655929110279	1.5905638725459087e-4
Geo_1	Geo_1_1	AKU26335.1	IB49_07560	pyrophosphatase	19.940272770027484	1.45725341902596e-4
Geo_1	Geo_1_1	AKU26336.1	IB49_07570	diacylglyceryl transferase	17.10546173219035	2.0425463879559045e-5
Geo_1	Geo_1_1	AKU26337.1	IB49_07575	serine kinase	19.63405927086438	1.1785706852148908e-4
Geo_1	Geo_1_1	AKU26340.1	IB49_07590	excinuclease ABC subunit A	21.049556318949477	3.143856429275042e-4
Geo_1	Geo_1_1	AKU26341.1	IB49_07595	excinuclease ABC subunit B	20.660823532395217	2.4012781871028953e-4
Geo_1	Geo_1_1	AKU26343.1	IB49_07605	signal protein PDZ	16.516777478354896	1.3581893169460766e-5
Geo_1	Geo_1_1	AKU26346.1	IB49_07625	peptidase S41	19.76444273737012	1.2900453241603764e-4
Geo_1	Geo_1_1	AKU26347.1	IB49_07635	transposase	14.992537775096052	4.721917977631128e-6
Geo_1	Geo_1_1	AKU26349.1	IB49_07645	transposase	19.59629595160372	1.1481212172821847e-4
Geo_1	Geo_1_1	AKU26352.1	IB49_07660	peptidase M23	21.849222175761152	5.472504335095198e-4
Geo_1	Geo_1_1	AKU26353.1	IB49_07665	cell division protein FtsX	18.18882723419785	4.328101538424935e-5
Geo_1	Geo_1_1	AKU26354.1	IB49_07670	cell division protein FtsE	21.18636968449819	3.456588109814821e-4
Geo_1	Geo_1_1	AKU26357.1	IB49_07690	XRE family transcriptional regulator	22.554894407139805	8.925131488427096e-4
Geo_1	Geo_1_1	AKU26358.1	IB49_07695	peptide chain release factor 2	21.83745399569535	5.428046245502793e-4
Geo_1	Geo_1_1	AKU26359.1	IB49_07700	preprotein translocase subunit SecA	21.839296244234344	5.434982013164028e-4
Geo_1	Geo_1_1	AKU26361.1	IB49_07710	sigma-54 modulation protein	20.525226667689157	2.185867093767096e-4
Geo_1	Geo_1_1	AKU26362.1	IB49_07715	metal-dependent phosphohydrolase	20.69727661828295	2.462725164513669e-4
Geo_1	Geo_1_1	AKU26363.1	IB49_07720	hypothetical protein	18.27778094850871	4.60336251676326e-5
Geo_1	Geo_1_1	AKU26364.1	IB49_07725	flagellar assembly protein FliT	21.128953491582237	3.321724696336822e-4
Geo_1	Geo_1_1	AKU26365.1	IB49_07730	flagellar biosynthesis protein FliS	19.873371233261885	1.391219683555373e-4
Geo_1	Geo_1_1	AKU26366.1	IB49_07740	flagellar protein FlaG	21.019546514280634	3.0791358734107193e-4
Geo_1	Geo_1_1	AKU26368.1	IB49_07755	transposase	16.31688302951774	1.1824589834102087e-5
Geo_1	Geo_1_1	AKU26372.1	IB49_07780	integrase	14.846885400647965	4.2684746370471815e-6
Geo_1	Geo_1_1	AKU26373.1	IB49_07785	ATPase AAA	19.750069789857637	1.2772569680449117e-4
Geo_1	Geo_1_1	AKU26375.1	IB49_07805	flagellin	23.407470423317722	0.0016116308699323384
Geo_1	Geo_1_1	AKU26376.1	IB49_07810	hypothetical protein	19.74663853520812	1.2742227950474097e-4
Geo_1	Geo_1_1	AKU26377.1	IB49_07815	carbon storage regulator	19.756804554548097	1.2832333761408928e-4
Geo_1	Geo_1_1	AKU26378.1	IB49_07820	flagellar assembly protein FliW	18.875115446585916	6.964513402569228e-5
Geo_1	Geo_1_1	AKU26380.1	IB49_07830	flagellar hook protein FlgL	20.14743643387033	1.682277203177249e-4
Geo_1	Geo_1_1	AKU26381.1	IB49_07835	flagellar hook protein FlgK	16.5968245612899	1.4356774636587393e-5
Geo_1	Geo_1_1	AKU26382.1	IB49_07840	flagellar biosynthesis protein FlgN	20.120868368950198	1.6515806092457769e-4
Geo_1	Geo_1_1	AKU26383.1	IB49_07845	flagellar biosynthesis anti-sigma factor FlgM	20.76988275820591	2.58983785221398e-4
Geo_1	Geo_1_1	AKU26384.1	IB49_07850	membrane protein	20.526144560515306	2.1872582610414867e-4
Geo_1	Geo_1_1	AKU26385.1	IB49_07855	hypothetical protein	16.986421686189505	1.8807769948584688e-5
Geo_1	Geo_1_1	AKU26386.1	IB49_07860	flagellin	21.626496647426464	4.689635076445e-4
Geo_1	Geo_1_1	AKU26387.1	IB49_07865	flagellar biosynthesis protein FliS	22.062948264929666	6.346350851689246e-4
Geo_1	Geo_1_1	AKU26388.1	IB49_07870	flagellar biosynthesis protein FlhS	19.676969155674367	1.2141512660550597e-4
Geo_1	Geo_1_1	AKU26391.1	IB49_07905	hypothetical protein	22.08136989795775	6.427906369233254e-4
Geo_1	Geo_1_1	AKU26392.1	IB49_07910	chemotaxis protein CheY	21.822399330926658	5.371698556754034e-4
Geo_1	Geo_1_1	AKU26393.1	IB49_07915	histidine kinase	19.973755790393913	1.491469842696275e-4
Geo_1	Geo_1_1	AKU26394.1	IB49_07920	hypothetical protein	17.389541637816304	2.487072819612167e-5
Geo_1	Geo_1_1	AKU26395.1	IB49_07925	transcriptional regulator	20.41770857755952	2.0288857039765212e-4
Geo_1	Geo_1_1	AKU26396.1	IB49_07930	N-acetylmuramoyl-L-alanine amidase	18.14231978635955	4.190803559026769e-5
Geo_1	Geo_1_1	AKU26397.1	IB49_07940	peptide-binding protein	18.203963194108926	4.373748623693588e-5
Geo_1	Geo_1_1	AKU26398.1	IB49_07945	sporulation protein SpoIID	17.63206193739505	2.94235036656673e-5
Geo_1	Geo_1_1	AKU26399.1	IB49_07950	glycosyltransferase	20.260929763877172	1.8199625707811303e-4
Geo_1	Geo_1_1	AKU26400.1	IB49_07955	hypothetical protein	23.298917671377165	0.0014948167065879604
Geo_1	Geo_1_1	AKU26401.1	IB49_07960	glycosyl transferase family 1	21.520547287886373	4.3575774435342075e-4
Geo_1	Geo_1_1	AKU26402.1	IB49_07965	glycosyl transferase	19.88199090963329	1.3995566906600023e-4
Geo_1	Geo_1_1	AKU26404.1	IB49_07975	UDP-N-acetylglucosamine 2-epimerase	23.01681256908711	0.0012293225419693547
Geo_1	Geo_1_1	AKU26405.1	IB49_07990	UDP-N-acetyl-D-glucosamine dehydrogenase	23.239549679043456	0.0014345523345216911
Geo_1	Geo_1_1	AKU26406.1	IB49_07995	oxidoreductase	22.176099735567178	6.864138924350213e-4
Geo_1	Geo_1_1	AKU26407.1	IB49_08000	lipopolysaccharide biosynthesis protein	24.572013247912697	0.003612666724542559
Geo_1	Geo_1_1	AKU26408.1	IB49_08005	Pleiotropic regulatory protein	21.53385482113262	4.39795803334299e-4
Geo_1	Geo_1_1	AKU26409.1	IB49_08020	preprotein translocase subunit SecA	20.3431304946875	1.9266700309327208e-4
Geo_1	Geo_1_1	AKU26410.1	IB49_08025	hypothetical protein	20.322383397040458	1.8991612625292515e-4
Geo_1	Geo_1_1	AKU26411.1	IB49_08035	peptidase S41	19.717008207653578	1.2483194942982314e-4
Geo_1	Geo_1_1	AKU26412.1	IB49_08045	hypothetical protein	22.904550163703636	0.0011372907160083778
Geo_1	Geo_1_1	AKU26413.1	IB49_08050	hypothetical protein	19.270184340263672	9.15837381064106e-5
Geo_1	Geo_1_1	AKU26414.1	IB49_08060	transposase	16.766789845552204	1.615182244980903e-5
Geo_1	Geo_1_1	AKU26415.1	IB49_08065	hypothetical protein	22.001130724715477	6.080161906518624e-4
Geo_1	Geo_1_1	AKU26419.1	IB49_08095	hypothetical protein	18.565530914129763	5.619485410466395e-5
Geo_1	Geo_1_1	AKU26422.1	IB49_08125	integrase	14.846885400647965	4.2684746370471815e-6
Geo_1	Geo_1_1	AKU26424.1	IB49_08135	hypothetical protein	20.506389600666875	2.1575120501207709e-4
Geo_1	Geo_1_1	AKU26425.1	IB49_08145	transposase	19.59629595160372	1.1481212172821847e-4
Geo_1	Geo_1_1	AKU26430.1	IB49_08190	hypothetical protein	18.378137861900587	4.93498251554702e-5
Geo_1	Geo_1_1	AKU26431.1	IB49_08195	endonuclease	21.100724864669907	3.257361597361761e-4
Geo_1	Geo_1_1	AKU26432.1	IB49_08200	2', 3'-cyclic nucleotide 2'-phosphodiesterase	21.257570958834336	3.631460720538355e-4
Geo_1	Geo_1_1	AKU26434.1	IB49_08215	hypothetical protein	17.931506855838126	3.621064731543997e-5
Geo_1	Geo_1_1	AKU26439.1	IB49_08245	hypothetical protein	24.991830951803	0.004832875645773647
Geo_1	Geo_1_1	AKU26442.1	IB49_08270	hypothetical protein	19.87320233297582	1.391056819164989e-4
Geo_1	Geo_1_1	AKU26443.1	IB49_08275	hypothetical protein	19.053965309618523	7.883697501221002e-5
Geo_1	Geo_1_1	AKU26446.1	IB49_08290	hypothetical protein	22.92587486644168	0.00115422604282374
Geo_1	Geo_1_1	AKU26447.1	IB49_08295	hypothetical protein	21.320506991683473	3.7933855427873663e-4
Geo_1	Geo_1_1	AKU26449.1	IB49_08310	transposase	19.059134937644416	7.91199793205055e-5
Geo_1	Geo_1_1	AKU26450.1	IB49_08320	transposase	19.59629595160372	1.1481212172821847e-4
Geo_1	Geo_1_1	AKU26451.1	IB49_08325	hypothetical protein	18.83597554582141	6.778108154082167e-5
Geo_1	Geo_1_1	AKU26453.1	IB49_08335	peptidase P60	18.205255481865613	4.377668145029413e-5
Geo_1	Geo_1_1	AKU26455.1	IB49_08345	XRE family transcriptional regulator	21.141695584499427	3.351192593921706e-4
Geo_1	Geo_1_1	AKU26457.1	IB49_08355	hypothetical protein	21.65974307764916	4.7989610182029384e-4
Geo_1	Geo_1_1	AKU26460.1	IB49_08370	aspartate kinase	22.06345854497307	6.348595947760384e-4
Geo_1	Geo_1_1	AKU26461.1	IB49_08380	hypothetical protein	16.905083256431205	1.7776734936093964e-5
Geo_1	Geo_1_1	AKU26462.1	IB49_08385	hypothetical protein	17.536720801398253	2.7541896647657875e-5
Geo_1	Geo_1_1	AKU26463.1	IB49_08390	aldehyde dehydrogenase	20.041946326669553	1.5636583676910396e-4
Geo_1	Geo_1_1	AKU26464.1	IB49_08400	hypothetical protein	17.886781307940733	3.510528935163257e-5
Geo_1	Geo_1_1	AKU26466.1	IB49_08410	TetR family transcriptional regulator	19.810188802760315	1.3316065012766907e-4
Geo_1	Geo_1_1	AKU26468.1	IB49_08420	fructokinase	21.110448816712797	3.279390794224535e-4
Geo_1	Geo_1_1	AKU26469.1	IB49_08425	FMN reductase	22.662712927017935	9.617700118938508e-4
Geo_1	Geo_1_1	AKU26470.1	IB49_08430	LysR family transcriptional regulator	21.99698353792791	6.06270890457233e-4
Geo_1	Geo_1_1	AKU26471.1	IB49_08435	hypothetical protein	23.25310194638987	0.0014480916040628543
Geo_1	Geo_1_1	AKU26472.1	IB49_08440	alkanesulfonate monooxygenase	17.89832260214282	3.538725150968926e-5
Geo_1	Geo_1_1	AKU26479.1	IB49_08480	permease	19.638455565528975	1.1821675968242539e-4
Geo_1	Geo_1_1	AKU26481.1	IB49_08490	sugar ABC transporter permease	17.936017013757763	3.6324026289131455e-5
Geo_1	Geo_1_1	AKU26482.1	IB49_08495	ABC transporter substrate-binding protein	18.2483272939092	4.5103344162948206e-5
Geo_1	Geo_1_1	AKU26483.1	IB49_08505	AraC family transcriptional regulator	19.77658286636148	1.300946724381097e-4
Geo_1	Geo_1_1	AKU26487.1	IB49_08530	diacetylchitobiose-6-phosphate hydrolase	19.43961185557067	1.0299618295714038e-4
Geo_1	Geo_1_1	AKU26488.1	IB49_08535	RpiR family transcriptional regulator	22.4255555293728	8.159804266118702e-4
Geo_1	Geo_1_1	AKU26493.1	IB49_08570	ATPase AAA	21.14638061288417	3.36209299386836e-4
Geo_1	Geo_1_1	AKU26495.1	IB49_08590	transposase	19.059134937644416	7.91199793205055e-5
Geo_1	Geo_1_1	AKU26496.1	IB49_08595	2-hydroxy-acid oxidase	17.533795304948217	2.748610378769784e-5
Geo_1	Geo_1_1	AKU26497.1	IB49_08600	2-oxoisovalerate dehydrogenase	23.3874789037602	0.0015894524145818052
Geo_1	Geo_1_1	AKU26498.1	IB49_08605	pyruvate dehydrogenase	18.0378844885747	3.8981553869194085e-5
Geo_1	Geo_1_1	AKU26499.1	IB49_08610	dienelactone hydrolase	18.376996942902256	4.93108135182241e-5
Geo_1	Geo_1_1	AKU26502.1	IB49_08625	hypothetical protein	22.909100438175653	0.0011408834049197515
Geo_1	Geo_1_1	AKU26504.1	IB49_08635	oxidoreductase	19.673328729063325	1.2110913978926469e-4
Geo_1	Geo_1_1	AKU26505.1	IB49_08640	ATP synthase F1 subunit delta	17.13367404918832	2.0828820733788546e-5
Geo_1	Geo_1_1	AKU26506.1	IB49_08645	arsenate reductase	17.150369232884536	2.1071256473710097e-5
Geo_1	Geo_1_1	AKU26508.1	IB49_08655	transposase	18.856585428682685	6.875632998965488e-5
Geo_1	Geo_1_1	AKU26513.1	IB49_08680	ribose pyranase	20.313790918176508	1.8878837551004933e-4
Geo_1	Geo_1_1	AKU26514.1	IB49_08685	ribokinase	18.514519452361274	5.424260869215243e-5
Geo_1	Geo_1_1	AKU26517.1	IB49_08720	N-acyl-L-amino acid amidohydrolase	22.275972762182096	7.356154489483073e-4
Geo_1	Geo_1_1	AKU26518.1	IB49_08725	histidine kinase	18.21123689357318	4.395855627883699e-5
Geo_1	Geo_1_1	AKU26524.1	IB49_08765	N-acyl-L-amino acid amidohydrolase	22.455253911840362	8.329517503629791e-4
Geo_1	Geo_1_1	AKU26525.1	IB49_08770	allantoate amidohydrolase	20.769199510420172	2.588611617989955e-4
Geo_1	Geo_1_1	AKU26527.1	IB49_08795	preprotein translocase subunit SecA	22.655629902699133	9.57059698965427e-4
Geo_1	Geo_1_1	AKU26528.1	IB49_08805	hypothetical protein	19.216614561932687	8.824543650781448e-5
Geo_1	Geo_1_1	AKU26529.1	IB49_08810	preprotein translocase subunit SecA	21.718167909996495	4.99729340945405e-4
Geo_1	Geo_1_1	AKU26531.1	IB49_08820	preprotein translocase subunit SecA	23.054987001635016	0.0012622852125912581
Geo_1	Geo_1_1	AKU26533.1	IB49_08835	preprotein translocase subunit SecA	22.141117534114624	6.699700254325312e-4
Geo_1	Geo_1_1	AKU26534.1	IB49_08840	hypothetical protein	19.657561713925205	1.1979276106590566e-4
Geo_1	Geo_1_1	AKU26535.1	IB49_08860	hypothetical protein	19.33351227179449	9.569339722086522e-5
Geo_1	Geo_1_1	AKU26536.1	IB49_08865	Appr-1-p processing protein	19.290898459168673	9.290817663996967e-5
Geo_1	Geo_1_1	AKU26538.1	IB49_08890	UTP--glucose-1-phosphate uridylyltransferase	22.39731176785564	8.001612613304394e-4
Geo_1	Geo_1_1	AKU26541.1	IB49_08910	transposase	18.925874672383685	7.2139117972996e-5
Geo_1	Geo_1_1	AKU26544.1	IB49_08935	transcriptional regulator	18.905299493048666	7.111759832158802e-5
Geo_1	Geo_1_1	AKU26545.1	IB49_08940	ADP-ribosyl-(dinitrogen reductase) hydrolase	17.348118516941913	2.4166786167538975e-5
Geo_1	Geo_1_1	AKU26548.1	IB49_08965	acetyltransferase	19.301958823115193	9.362319077942363e-5
Geo_1	Geo_1_1	AKU26553.1	IB49_08990	hypothetical protein	18.218552366540496	4.418202299396146e-5
Geo_1	Geo_1_1	AKU26555.1	IB49_09005	magnesium chelatase	22.69868077144687	9.860493057307945e-4
Geo_1	Geo_1_1	AKU26556.1	IB49_09015	hypothetical protein	18.8771939042406	6.974554248356475e-5
Geo_1	Geo_1_1	AKU26557.1	IB49_09020	hypothetical protein	17.873416765027923	3.478158978602301e-5
Geo_1	Geo_1_1	AKU26558.1	IB49_09025	peptidase C14	19.32180718583537	9.492014452748757e-5
Geo_1	Geo_1_1	AKU26559.1	IB49_09030	hypothetical protein	19.601864996102687	1.1525617225160355e-4
Geo_1	Geo_1_1	AKU26563.1	IB49_09055	transposase	19.59629595160372	1.1481212172821847e-4
Geo_1	Geo_1_1	AKU26565.1	IB49_09065	transposase	19.059134937644416	7.91199793205055e-5
Geo_1	Geo_1_1	AKU26567.1	IB49_09075	hypothetical protein	21.315040574273713	3.7790394802851e-4
Geo_1	Geo_1_1	AKU26568.1	IB49_09080	UDP-galactose-4-epimerase	21.50335149451196	4.305946847434793e-4
Geo_1	Geo_1_1	AKU26569.1	IB49_09085	phosphoglucomutase	24.915772096399326	0.004584686283981926
Geo_1	Geo_1_1	AKU26570.1	IB49_09090	mannose-1-phosphate guanylyltransferase	23.58416604884364	0.0018216136035226673
